stamp,pwm,velocity,steering_angle,joy_axes,joy_buttons
1734795402.3919077,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795402.393667,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795402.4092875,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795402.4793715,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795402.4921243,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795402.4933364,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795402.5494883,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795402.5920455,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795402.5929215,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795402.6199741,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795402.6896963,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795402.692425,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795402.694078,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795402.7600956,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795402.7925038,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795402.79408,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795402.829578,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795402.8925292,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795402.8937333,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795402.9000697,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795402.969527,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795402.9931695,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795402.9946105,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.0402217,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.0921795,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.0931323,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.1095183,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.1799655,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.1930082,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.1937802,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.2501273,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.2918136,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.2934759,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.3198512,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.389769,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.3925076,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.3954418,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.460041,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.49252,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.4953513,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.529699,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.5927284,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.5941346,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.5996144,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.6693254,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.69189,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.6931555,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.7400181,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.792206,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.7937222,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.8097014,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.8793957,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.8919609,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.894042,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.9493744,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.9919174,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795403.993715,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.0194974,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.0897915,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.0920405,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.0943031,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.1606505,660000,0.0517820380628109,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.1926641,660000,0.0517820380628109,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.1936066,660000,0.0517820380628109,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.2295327,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.2923758,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.2952754,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.2999291,660000,0.8995711803436279,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.3696215,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.39224,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.3937135,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.439799,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.4923983,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.494565,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.510242,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.5796273,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.5916514,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.5926168,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.649437,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.6919959,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.6929853,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.7194798,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.7896042,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.7932718,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.794012,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.8599782,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.8919384,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.893818,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.929433,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.993346,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795404.9936483,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.0005274,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.0700328,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.0926242,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.0935285,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.1402996,660000,0.14227819442749023,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.192116,660000,0.14227819442749023,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.1933854,660000,0.14227819442749023,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.209455,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.2805943,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.2921772,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.2936394,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.3495014,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.3937595,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.3940625,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.4193964,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.4899251,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.4932861,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.4935715,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.559479,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.5939975,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.594887,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.6296635,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.6919446,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.6938827,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.7000306,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.7708967,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.79232,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.7936513,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.8401701,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.892419,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.8945312,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.9114828,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.9804788,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.99245,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795405.993758,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795406.0499191,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795406.0925784,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795406.0943067,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
