stamp,pwm,velocity,steering_angle,distance,has_target,target_center_offset,control
1734795492.7049131,nan,0.0,570000,0.2620766758918762,True,0,nan
1734795492.705511,nan,0.0,570000,0.2620766758918762,True,0,nan
1734795492.7065856,nan,0.0,570000,0.2620766758918762,True,0,nan
1734795492.7194283,nan,0.0,570000,0.2620766758918762,True,0,nan
1734795492.7388139,nan,0.0,570000,0.2620766758918762,True,0,nan
1734795492.7402434,nan,0.0,570000,0.2620766758918762,True,0,nan
1734795492.7410908,nan,0.0,570000,0.2620766758918762,True,0,nan
1734795492.745515,nan,0.0,570000,0.2199203372001648,True,0,nan
1734795492.7718446,nan,0.0,570000,0.2199203372001648,True,0,nan
1734795492.772823,nan,0.0,570000,0.2199203372001648,True,0,nan
1734795492.7754555,nan,0.0,570000,0.2199203372001648,True,0,nan
1734795492.7894878,nan,0.0,570000,0.2199203372001648,True,0,nan
1734795492.8053284,nan,0.0,570000,0.2199203372001648,True,0,nan
1734795492.8070319,nan,0.0,570000,0.2199203372001648,True,0,nan
1734795492.8083377,nan,0.0,570000,0.2199203372001648,True,0,nan
1734795492.8153133,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795492.8394198,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795492.8404925,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795492.8421326,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795492.8596346,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795492.872075,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795492.8733475,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795492.8752222,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795492.9052184,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795492.905841,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795492.9076867,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795492.9295642,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795492.939258,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795492.939459,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795492.9409637,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795492.9723177,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795492.9735188,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795492.974292,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795492.999424,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795493.0059464,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795493.0070446,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795493.0076063,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795493.039122,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795493.0397518,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795493.0408475,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795493.0694015,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795493.0727293,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795493.0744238,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795493.0751863,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795493.1055713,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795493.1069856,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795493.1087902,nan,0.0,570000,0.26201534271240234,True,0,nan
1734795493.1305928,nan,0.0,570000,0.2619948983192444,True,0,nan
1734795493.1396263,nan,0.0,570000,0.2619948983192444,True,0,nan
1734795493.140783,nan,0.0,570000,0.2619948983192444,True,0,nan
1734795493.1435606,nan,0.0,570000,0.2619948983192444,True,0,nan
1734795493.1437912,nan,0.0,570000,0.2619948983192444,True,0,nan
1734795493.1737638,nan,0.0,570000,0.2619948983192444,True,0,nan
1734795493.1740685,nan,0.0,570000,0.2619948983192444,True,0,nan
1734795493.1758616,nan,0.0,570000,0.2619948983192444,True,0,nan
1734795493.2058012,nan,0.0,570000,0.2619948983192444,True,0,nan
1734795493.206637,nan,0.0,570000,0.2619948983192444,True,0,nan
1734795493.208043,nan,0.0,570000,0.2619948983192444,True,0,nan
1734795493.209419,nan,0.0,570000,0.2619948983192444,True,0,nan
1734795493.2401114,nan,0.0,570000,0.2619948983192444,True,0,nan
1734795493.2403927,nan,0.0,570000,0.2619948983192444,True,0,nan
1734795493.2409925,nan,0.0,570000,0.2619948983192444,True,0,nan
1734795493.2736845,nan,0.0,566251,0.2619948983192444,True,0,nan
1734795493.2738676,nan,0.0,566251,0.2619948983192444,True,-1,nan
1734795493.2739987,nan,0.0,566251,0.2619948983192444,True,-1,nan
1734795493.2794533,nan,0.0,566251,0.2619948983192444,True,-1,nan
1734795493.3062935,nan,0.0,566251,0.2619948983192444,True,-1,nan
1734795493.3075294,nan,0.0,566251,0.2619948983192444,True,-1,nan
1734795493.308341,nan,0.0,568497,0.2619948983192444,True,-1,nan
1734795493.3235571,nan,0.0,568497,0.26594066619873047,True,-1,nan
1734795493.3397102,nan,0.0,568497,0.26594066619873047,True,-1,nan
1734795493.342742,nan,0.0,568496,0.26594066619873047,True,-1,nan
1734795493.3432374,nan,0.0,568496,0.26594066619873047,True,-1,nan
1734795493.3497708,nan,0.0,568496,0.26594066619873047,True,-1,nan
1734795493.3730967,nan,0.0,568496,0.26594066619873047,True,0,nan
1734795493.3754222,nan,0.0,572242,0.26594066619873047,True,0,nan
1734795493.37602,nan,0.0,572242,0.26594066619873047,True,0,nan
1734795493.4061906,nan,0.0,572242,0.26594066619873047,True,0,nan
1734795493.4080834,nan,0.0,572242,0.26594066619873047,True,0,nan
1734795493.4088829,nan,0.0,569996,0.26594066619873047,True,0,nan
1734795493.4194927,nan,0.0,569996,0.26594066619873047,True,0,nan
1734795493.4402297,nan,0.0,569996,0.26594066619873047,True,-1,nan
1734795493.4406562,nan,0.0,569996,0.26594066619873047,True,-1,nan
1734795493.4425104,nan,0.0,566261,0.26594066619873047,True,-1,nan
1734795493.4729989,nan,0.0,566261,0.26594066619873047,True,0,nan
1734795493.4737139,nan,0.0,566261,0.26594066619873047,True,0,nan
1734795493.4753547,nan,0.0,572253,0.26594066619873047,True,0,nan
1734795493.4894245,nan,0.0,572253,0.26594066619873047,True,0,nan
1734795493.5075471,nan,0.0,572253,0.26594066619873047,True,-1,nan
1734795493.5077846,nan,0.0,572253,0.26594066619873047,True,-1,nan
1734795493.508545,nan,0.0,566249,0.26594066619873047,True,-1,nan
1734795493.5409377,nan,0.0,566249,0.26594066619873047,True,0,nan
1734795493.5424068,nan,0.0,572239,0.26594066619873047,True,0,nan
1734795493.5429177,nan,0.0,572239,0.26594066619873047,True,0,nan
1734795493.5594375,nan,0.0,572239,0.26594066619873047,True,0,nan
1734795493.5736384,nan,0.0,572239,0.26594066619873047,True,-1,nan
1734795493.5738375,nan,0.0,572239,0.26594066619873047,True,-1,nan
1734795493.575582,nan,0.0,566248,0.26594066619873047,True,-1,nan
1734795493.6074727,nan,0.0,566248,0.26594066619873047,True,0,nan
1734795493.6078637,nan,0.0,566248,0.26594066619873047,True,0,nan
1734795493.608149,nan,0.0,572240,0.26594066619873047,True,0,nan
1734795493.6294112,nan,0.0,572240,0.26594066619873047,True,0,nan
1734795493.6377442,nan,0.0,572240,0.26416200399398804,True,0,nan
1734795493.6406374,nan,0.0,572240,0.26416200399398804,True,0,nan
1734795493.6410491,nan,0.0,572240,0.26416200399398804,True,0,nan
1734795493.642394,nan,0.0,569993,0.26416200399398804,True,0,nan
1734795493.6735585,nan,0.0,569993,0.26416200399398804,True,-1,nan
1734795493.675682,nan,0.0,569993,0.26416200399398804,True,-1,nan
1734795493.6770625,nan,0.0,566249,0.26416200399398804,True,-1,nan
1734795493.6995323,nan,0.0,566249,0.26416200399398804,True,-1,nan
1734795493.708538,nan,0.0,566249,0.26416200399398804,True,0,nan
1734795493.709305,nan,0.0,566249,0.26416200399398804,True,0,nan
1734795493.7098038,nan,0.0,572239,0.26416200399398804,True,0,nan
1734795493.7416275,nan,0.0,572239,0.26416200399398804,True,0,nan
1734795493.7425473,nan,0.0,572239,0.26416200399398804,True,0,nan
1734795493.7441635,nan,0.0,569992,0.26416200399398804,True,0,nan
1734795493.769473,nan,0.0,569992,0.26416200399398804,True,0,nan
1734795493.7737126,nan,0.0,569992,0.26416200399398804,True,0,nan
1734795493.775097,nan,0.0,569992,0.26416200399398804,True,0,nan
1734795493.7762918,nan,0.0,569992,0.26416200399398804,True,0,nan
1734795493.8070216,nan,0.0,569992,0.26416200399398804,True,0,nan
1734795493.80855,nan,0.0,569992,0.26416200399398804,True,0,nan
1734795493.809608,nan,0.0,569992,0.26416200399398804,True,0,nan
1734795493.830417,nan,0.0,569992,0.2619948983192444,True,0,nan
1734795493.839505,nan,0.0,569992,0.2619948983192444,True,0,nan
1734795493.8412352,nan,0.0,569992,0.2619948983192444,True,0,nan
1734795493.8443236,nan,0.0,569992,0.2619948983192444,True,0,nan
1734795493.8458638,nan,0.0,569992,0.2619948983192444,True,0,nan
1734795493.8740804,nan,0.0,569992,0.2619948983192444,True,0,nan
1734795493.87609,nan,0.0,569992,0.2619948983192444,True,0,nan
1734795493.8778903,nan,0.0,569992,0.2619948983192444,True,0,nan
1734795493.9012089,nan,0.0,569992,0.26191312074661255,True,0,nan
1734795493.907693,nan,0.0,569992,0.26191312074661255,True,0,nan
1734795493.9080045,nan,0.0,569992,0.26191312074661255,True,0,nan
1734795493.908541,nan,0.0,569992,0.26191312074661255,True,0,nan
1734795493.909961,nan,0.0,569992,0.26191312074661255,True,0,nan
1734795493.9437115,nan,0.0,569992,0.26191312074661255,True,0,nan
