stamp,pwm,velocity,steering_angle,distance,has_target,target_center_offset,control
1734795527.4681695,715000,0.0,588761,0.2454349398612976,True,8,715000.0
1734795527.5370817,585000,0.0,584299,0.2603389024734497,True,8,585000.0
1734795527.6085892,715000,0.0,589560,0.24118250608444214,True,10,715000.0
1734795527.6811242,715103,0.0,589584,0.300573468208313,True,11,715103.375
1734795527.7485683,715000,0.0,581380,0.31917786598205566,True,9,715000.0
1734795527.8177042,715004,0.0,592652,0.3332640528678894,True,12,715004.625
1734795527.8879015,715218,0.0,582918,0.21166080236434937,True,10,715218.5625
1734795527.957391,585000,0.0,591178,0.3367600440979004,True,11,585000.0
1734795528.0279408,660000,0.0,592704,0.3457351326942444,True,12,660000.0
1734795528.0981815,715000,0.0,590481,0.3574293255805969,True,12,715000.0
1734795528.1678786,715343,0.0,589772,0.3576542139053345,True,10,715343.5
1734795528.2376783,715419,0.0,587520,0.3585946559906006,True,10,715419.1875
1734795528.3084726,715584,0.0,591277,0.31151121854782104,True,11,715584.0
1734795528.3778284,715661,0.0,591308,0.3602302074432373,True,11,715661.1875
1734795528.4497175,585000,0.09117556363344193,603277,0.3601893186569214,True,10,585000.0
1734795528.5193803,715000,1.3202353715896606,587605,0.37452083826065063,True,10,715000.0
1734795528.5881715,715241,0.0,586124,0.3697572946548462,True,9,715078.125
1734795528.6959019,715357,0.0,589157,0.38284170627593994,True,11,715358.0
1734795528.7534115,715596,0.0,595132,0.3933296799659729,True,12,715596.375
1734795528.79804,715821,0.0,583157,0.415205180644989,True,10,715821.875
1734795528.8703444,715942,0.35627564787864685,589211,0.43333935737609863,True,11,715942.5625
1734795528.9375827,716287,2.270097255706787,592916,0.452597975730896,True,12,716287.0625
1734795529.007413,716901,1.3539032936096191,589256,0.4892343282699585,True,11,716901.875
1734795529.078315,717138,0.0,581768,0.46607083082199097,True,6,717138.1875
1734795529.1512506,717790,0.8894002437591553,578788,0.43427979946136475,True,4,717791.0
1734795529.2185507,717947,0.0,571337,0.5434119701385498,True,5,717947.0625
1734795529.2870913,585000,0.0,580312,0.5033205151557922,True,5,585000.0
1734795529.3586986,585000,0.0,594575,0.5849549770355225,True,10,715000.0
1734795529.4275095,715000,0.4472911059856415,584845,0.45486730337142944,True,8,715000.0
1734795529.5223055,716148,0.0,588611,0.6112669110298157,True,9,716148.8125
1734795529.5701158,716830,0.0,586380,0.5169569253921509,True,9,716830.0625
1734795529.6372,717223,0.5944749712944031,571434,0.5040974020957947,True,5,717223.4375
1734795529.7074554,585000,0.0,586412,0.5686812400817871,True,9,585000.0
1734795529.7787092,716019,0.0,588673,0.489970326423645,True,9,716019.0625
1734795529.9105372,716359,0.0,581956,0.6243717670440674,True,6,716359.25
1734795530.1348305,717326,1.654442310333252,578974,0.5796189904212952,True,4,717326.0
1734795530.2792642,585000,2.05361008644104,559511,0.5285693407058716,True,0,585000.0
1734795530.4321213,660000,3.4946961402893066,585727,0.5001925230026245,True,4,660000.0
1734795530.610895,660000,0.785286009311676,566283,0.5000494122505188,True,0,660000.0
1734795530.749206,715000,0.0,573018,0.5264431238174438,True,0,715000.0
1734795530.8888898,715595,0.0,573018,0.5573550462722778,True,0,715595.125
1734795531.135631,716230,0.0,584963,0.6319975256919861,True,-1,716230.4375
1734795531.6593523,717396,1.751442790031433,568411,0.6362090706825256,True,-6,717396.4375
1734795532.064512,717753,2.553358316421509,557799,0.6517263650894165,True,-10,717753.9375
1734795532.9343238,718291,3.7113454341888428,590703,0.32312363386154175,True,9,718291.125
1734795533.2852275,585000,3.993518114089966,621679,0.24729537963867188,True,31,585000.0
1734795533.4615276,660000,6.239422798156738,599337,0.22805720567703247,True,19,660000.0
1734795533.8176746,660000,0.0,558153,0.3793661594390869,True,-7,660000.0
1734795533.9977558,715000,0.0,554310,0.497452974319458,True,-14,715000.0
1734795534.2529526,716432,0.0,551197,0.4974120855331421,True,-16,716432.3125
1734795534.4272134,716683,0.0,545861,0.6776907444000244,True,-20,716683.3125
1734795534.6969745,718962,1.749119758605957,538937,0.5724838972091675,True,-21,718962.9375
1734795534.9179122,585000,2.2681686878204346,542555,0.7170257568359375,True,-20,585000.0
1734795534.9660213,715000,2.4612956047058105,544757,0.4056985378265381,True,-20,715000.0
1734795535.0312762,585000,2.1125409603118896,542474,0.5272404551506042,True,-20,585000.0
1734795535.097409,715000,2.0458247661590576,532698,0.5061213970184326,True,-22,715000.0
1734795535.1681693,716530,1.851830244064331,543132,0.5793736577033997,True,-21,716530.375
1734795535.237211,716790,1.8557462692260742,539346,0.63105708360672,True,-22,716790.8125
1734795535.306922,718786,2.045382499694824,549058,0.5367879867553711,True,-17,718787.0
1734795535.3770926,719181,2.1128227710723877,540786,0.40804964303970337,True,-18,719181.0
1734795535.446893,585000,2.4150309562683105,548245,0.5564759373664856,True,-16,585000.0
1734795535.5167367,715000,1.9767879247665405,551962,0.4833054542541504,True,-15,715000.0
1734795535.5868394,715336,3.309291124343872,558685,0.6910000443458557,True,-12,715336.25
1734795535.6573102,585000,1.6454488039016724,564652,0.81746906042099,True,-8,585000.0
1734795535.7286026,716997,3.8234734535217285,560898,0.6478623747825623,True,-8,716997.625
1734795535.7972062,717502,2.318301200866699,558632,0.5245622396469116,True,-6,717502.125
1734795535.867658,585000,1.6327472925186157,574447,0.4968600869178772,True,-3,585000.0
1734795535.9376686,715000,1.7111228704452515,569119,0.4472006559371948,True,-2,715000.0
1734795536.0070434,715235,1.177972674369812,575102,0.7752718329429626,True,-1,715235.125
1734795536.078075,585000,0.0,563877,0.7401074767112732,True,-1,585000.0
1734795536.1474683,715269,1.115843415260315,569871,0.6485370397567749,True,0,715269.3125
1734795536.2169476,715755,0.0,577367,0.5716252326965332,True,2,715755.125
1734795536.287594,585000,0.9408868551254272,576626,0.5110280513763428,True,3,585000.0
1734795536.3571815,660000,1.1117666959762573,579636,0.4459739923477173,True,5,660000.0
1734795536.4279537,660000,0.0,580381,0.7932628989219666,True,4,660000.0
1734795536.4999347,715000,0.0,581158,0.5447817444801331,True,6,715000.0
1734795536.566948,719095,0.0,588669,0.7922202348709106,True,8,719095.0625
1734795536.636862,715000,0.0,579682,0.5575390458106995,True,5,715000.0
1734795536.7067664,715620,0.0,575949,0.9036217331886292,True,4,715620.9375
1734795536.7775552,715000,0.0,593212,0.7093386650085449,True,8,715000.0
1734795536.8466265,715760,0.0,573741,0.5836465358734131,True,4,715760.375
1734795536.9168475,585000,0.6448513865470886,578984,0.6232882142066956,True,6,585000.0
1734795536.9870093,715000,0.0,584243,0.7723687291145325,True,8,715000.0
1734795537.0589364,717533,0.0,593234,0.4754139184951782,True,8,717533.1875
1734795537.128118,718129,0.5888307690620422,582769,1.0009574890136719,True,7,718129.6875
1734795537.2028642,585000,2.6653599739074707,591836,0.5874491930007935,True,7,715000.0
1734795537.2680502,585000,0.0,599271,0.5781265497207642,True,9,585000.0
1734795537.3370001,715000,1.1325976848602295,572294,0.35716354846954346,True,6,715000.0
1734795537.4073708,715189,0.0,581326,0.6276428699493408,True,6,715189.875
1734795537.4775774,715000,0.7970885038375854,573841,0.5329648852348328,True,4,715000.0
1734795537.5472598,715366,0.0,581348,0.4757205843925476,True,6,715366.0625
1734795537.6170044,585000,0.850993275642395,581360,0.8989195227622986,True,6,585000.0
1734795537.6884046,715000,0.0,581372,0.7321341633796692,True,6,715000.0
1734795537.7571435,715802,0.7292632460594177,574689,0.9223896861076355,True,6,715802.375
1734795537.8272388,585000,0.0,588886,0.45736151933670044,True,8,585000.0
1734795537.9010258,585000,0.0,588910,0.8461116552352905,True,8,715000.0
1734795537.9686983,715000,0.5519179105758667,569453,0.4419260025024414,True,4,715000.0
1734795538.0371313,715654,2.909853458404541,580717,0.5357657670974731,True,7,715654.8125
1734795538.1067953,715000,0.0,580725,0.6743174195289612,True,7,715000.0
1734795538.1774342,715463,0.0,579232,0.692349374294281,True,6,715463.125
1734795538.247401,717323,0.7231504321098328,579242,0.7065173387527466,True,6,717323.3125
